Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B5_3_PR_GG_control_SB,2024-08-01 23:47:06.394,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_PR_GG_control (1).mov,688.760,25.0,No focal subject,Zone of Interest,,,STATE,15.760,171.640,155.880,,
B6_6_GG_BG_control_SB,2024-08-02 13:46:35.612,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GG_BG_control (1).mp4,650.167,30.0,No focal subject,Test arena entry,,,POINT,15.800,15.800,NA,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,red,Eating,,,POINT,15.833,15.833,NA,,
B7_3_BG_RR_novel_SB,2024-08-02 14:29:09.949,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_3_BG_RR_novel (1).mov,711.100,30.0,No focal subject,Zone of Interest,,,STATE,15.833,67.199,51.366,,
B8_6_PY_BR_novel_SB,2024-08-03 17:56:08.353,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_6_PY_BR_novel.mp4,647.534,30.0,No focal subject,Test arena entry,,,POINT,15.833,15.833,NA,,
B3_4_A_control_SB,2024-08-01 15:10:59.932,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_4_A_control.mp4,685.030,30.0,redblue,Eating,,,POINT,15.863,15.863,NA,,
B6_3_B_novel_SB,2024-08-02 13:09:00.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_3_B_novel (1).mov,702.033,30.0,redblue,Zone of Interest,,,STATE,15.900,85.500,69.600,,
B6_8_BY_PY_novel_SB,2024-08-02 14:13:11.538,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_8_BY_PY_novel (1).mov,653.833,30.0,No focal subject,Test arena entry,,,POINT,15.900,15.900,NA,,
B6_3_B_novel_SB,2024-08-02 13:09:00.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_3_B_novel (1).mov,702.033,30.0,red,Eating,,,POINT,15.966,15.966,NA,,
B9_5_BG_PR_novel_SB,2024-08-03 19:08:57.497,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_5_BG_PR_novel.mp4,649.967,30.0,No focal subject,Test arena entry,,,POINT,15.967,15.967,NA,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,black,Eating,,,POINT,15.999,15.999,NA,,
B9_7_GP_BB_control_SB,2024-08-02 12:26:34.087,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_7_GP_BB_control.mp4,648.837,30.0,No focal subject,Trial start,,,POINT,16.070,16.070,NA,,
B8_6_BB_BB_novel_SB,2024-08-03 17:46:35.992,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_6_BB_BB_novel.mp4,639.267,30.0,No focal subject,Eating,,,POINT,16.300,16.300,NA,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,redblue,Eating,,,POINT,16.333,16.333,NA,,
B7_3_BG_RR_novel_SB,2024-08-02 14:29:09.949,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_3_BG_RR_novel (1).mov,711.100,30.0,No focal subject,Eating,,,POINT,16.399,16.399,NA,,
B5_3_PR_GG_control_SB,2024-08-01 23:47:06.394,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_PR_GG_control (1).mov,688.760,25.0,No focal subject,Eating,,,POINT,16.400,16.400,NA,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,blue,Zone of Interest,,,STATE,16.458,45.666,29.208,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,redblack,Zone of Interest,,,STATE,16.458,119.541,103.083,,
B6_3_B_novel_SB,2024-08-02 13:09:00.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_3_B_novel (1).mov,702.033,30.0,redblue,Eating,,,POINT,16.466,16.466,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,No focal subject,Trial start,,,POINT,16.497,16.497,NA,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,red,Zone of Interest,,,STATE,16.499,43.133,26.634,,
B7_1_BP_GG_control_SB,2024-08-02 12:31:09.690,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_BP_GG_control (1).mp4,650.630,30.0,No focal subject,Trial start,,,POINT,16.530,16.530,NA,,
B8_6_PY_GP_novel_SB,2024-08-03 18:01:26.563,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_6_PY_GP_novel.mp4,637.334,30.0,No focal subject,Zone of Interest,,,STATE,16.567,63.533,46.966,,
B5_5_RR_PP_novel_SB,2024-08-02 00:09:28.971,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_RR_PP_novel (1).mov,669.300,30.0,No focal subject,Test arena entry,,,POINT,16.666,16.666,NA,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,black,Zone of Interest,,,STATE,16.666,24.166,7.500,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,redblue,Zone of Interest,,,STATE,16.733,36.433,19.700,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,red,Eating,,,POINT,16.866,16.866,NA,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,blue,Eating,,,POINT,16.874,16.874,NA,,
B5_7_BY_PR_control_SB,2024-08-02 00:13:15.004,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_BY_PR_control (1).mp4,652.600,25.0,No focal subject,Zone of Interest,,,STATE,16.960,312.520,295.560,,
B6_4_GG_BG_novel_SB,2024-08-02 13:26:37.753,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_4_GG_BG_novel (1).mov,659.667,30.0,No focal subject,Zone of Interest,,,STATE,17.067,38.733,21.666,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,black,Eating,,,POINT,17.133,17.133,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,redblue,Zone of Interest,,,STATE,17.133,46.200,29.067,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,black,Test arena entry,,,POINT,17.163,17.163,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,redblack,Test arena entry,,,POINT,17.163,17.163,NA,,
B7_5_GG_BR_control_SB,2024-08-03 16:29:46.025,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_5_GG_BR_control.mp4,645.040,25.0,No focal subject,Zone of Interest,,,STATE,17.200,82.080,64.880,,
B7_2_B_novel_SB,2024-08-02 12:45:58.766,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_2_B_novel (1).mov,691.583,24.0,redblack,Eating,,,POINT,17.249,17.249,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,red,Zone of Interest,,,STATE,17.300,83.967,66.667,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,redblack,Zone of Interest,,,STATE,17.300,81.600,64.300,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,blue,Zone of Interest,,,STATE,17.367,52.133,34.766,,
B8_6_PY_GP_novel_SB,2024-08-03 18:01:26.563,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_6_PY_GP_novel.mp4,637.334,30.0,No focal subject,Eating,,,POINT,17.500,17.500,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,red,Test arena entry,,,POINT,17.530,17.530,NA,,
B6_4_PY_BY_novel_SB,2024-08-02 13:33:45.170,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_4_PY_BY_novel.mov,649.467,30.0,No focal subject,Eating,,,POINT,17.533,17.533,NA,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,redblue,Eating,,,POINT,17.533,17.533,NA,,
B9_7_GP_BB_control_SB,2024-08-02 12:26:34.087,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_7_GP_BB_control.mp4,648.837,30.0,No focal subject,Test arena entry,,,POINT,17.637,17.637,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,red,Eating,,,POINT,17.667,17.667,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,redblue,Eating,,,POINT,17.667,17.667,NA,,
B5_7_BY_PR_control_SB,2024-08-02 00:13:15.004,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_BY_PR_control (1).mp4,652.600,25.0,No focal subject,Eating,,,POINT,17.720,17.720,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,redblack,Eating,,,POINT,17.733,17.733,NA,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,redblack,Zone of Interest,,,STATE,17.766,75.233,57.467,,
B7_5_GG_BR_control_SB,2024-08-03 16:29:46.025,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_5_GG_BR_control.mp4,645.040,25.0,No focal subject,Eating,,,POINT,17.880,17.880,NA,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,blue,Zone of Interest,,,STATE,17.899,42.899,25.000,,
B5_5_RR_BY_novel_SB,2024-08-02 00:05:25.985,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_RR_BY_novel (1).mov,643.600,30.0,No focal subject,Zone of Interest,,,STATE,18.133,146.899,128.766,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,blue,Test arena entry,,,POINT,18.197,18.197,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,No focal subject,Trial start,,,POINT,18.200,18.200,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,black,Zone of Interest,,,STATE,18.200,26.200,8.000,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,redblack,Eating,,,POINT,18.233,18.233,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,blue,Eating,,,POINT,18.267,18.267,NA,,
B6_4_GG_BG_novel_SB,2024-08-02 13:26:37.753,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_4_GG_BG_novel (1).mov,659.667,30.0,No focal subject,Eating,,,POINT,18.400,18.400,NA,,
B6_6_GG_BG_control_SB,2024-08-02 13:46:35.612,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GG_BG_control (1).mp4,650.167,30.0,No focal subject,Zone of Interest,,,STATE,18.433,38.400,19.967,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,redblue,Test arena entry,,,POINT,18.563,18.563,NA,,
B3_5_BP_YY_control_SB,2024-08-01 16:07:03.872,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_5_BP_YY_control.mov,716.700,30.0,No focal subject,Zone of Interest,,,STATE,18.566,163.666,145.100,,
B9_1_GP_BB_novel_SB,2024-08-03 18:09:51.375,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_1_GP_BB_novel (1).mp4,820.169,30.0,No focal subject,Test arena entry,,,POINT,18.570,18.570,NA,,
B7_8_B_control_SB,2024-08-03 16:39:30.305,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_8_B_control (1).mov,661.033,30.0,black,Eating,,,POINT,18.600,18.600,NA,,
B9_1_PP_GP_novel_SB,2024-08-03 18:14:38.925,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_1_PP_GP_novel.mp4,679.669,30.0,No focal subject,Trial start,,,POINT,18.603,18.603,NA,,
B7_4_B_control_SB,2024-08-02 14:40:34.108,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_4_B_control.mov,679.800,30.0,blue,Eating,,,POINT,18.633,18.633,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,red,Test arena entry,,,POINT,18.760,18.760,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,redblue,Test arena entry,,,POINT,18.760,18.760,NA,,
B4_2_YY_BR_novel_SB,2024-08-01 17:24:58.900,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_YY_BR_novel (1).mov,675.233,30.0,No focal subject,Trial start,,,POINT,18.867,18.867,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,redblack,Test arena entry,,,POINT,18.960,18.960,NA,,
B6_6_GG_BG_control_SB,2024-08-02 13:46:35.612,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GG_BG_control (1).mp4,650.167,30.0,No focal subject,Eating,,,POINT,19.200,19.200,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,black,Test arena entry,,,POINT,19.360,19.360,NA,,
B6_6_GY_BG_control_SB,2024-08-02 14:07:36.985,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GY_BG_control.mp4,662.267,30.0,No focal subject,Trial start,,,POINT,19.367,19.367,NA,,
B9_3_PP_GP_control_SB,2024-08-03 19:05:02.367,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_3_PP_GP_control (1).mp4,744.464,30.0,No focal subject,Zone of Interest,,,STATE,19.430,55.530,36.100,,
B4_2_YY_BR_novel_SB,2024-08-01 17:24:58.900,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_YY_BR_novel (1).mov,675.233,30.0,No focal subject,Test arena entry,,,POINT,19.433,19.433,NA,,
B3_5_BP_YY_control_SB,2024-08-01 16:07:03.872,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_5_BP_YY_control.mov,716.700,30.0,No focal subject,Eating,,,POINT,19.566,19.566,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,blue,Test arena entry,,,POINT,19.600,19.600,NA,,
B7_1_BP_GG_control_SB,2024-08-02 12:31:09.690,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_BP_GG_control (1).mp4,650.630,30.0,No focal subject,Test arena entry,,,POINT,19.630,19.630,NA,,
B5_5_PP_RY_novel_SB,2024-08-01 23:52:27.567,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_PP_RY_novel (1).mov,645.433,30.0,No focal subject,Zone of Interest,,,STATE,19.633,123.167,103.534,,
B9_7_PP_GP_control_SB,2024-08-02 11:37:55.907,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_7_PP_GP_control.mp4,663.663,30.0,No focal subject,Zone of Interest,,,STATE,19.663,73.830,54.167,,
B9_1_PP_GP_novel_SB,2024-08-03 18:14:38.925,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_1_PP_GP_novel.mp4,679.669,30.0,No focal subject,Test arena entry,,,POINT,20.037,20.037,NA,,
B5_7_PR_GG_control_SB,2024-08-02 10:31:30.941,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PR_GG_control (1).mp4,711.520,25.0,No focal subject,Trial start,,,POINT,20.400,20.400,NA,,
B7_7_BR_GR_novel_SB,2024-08-03 16:35:08.258,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_7_BR_GR_novel (1).mov,654.840,25.0,No focal subject,Trial start,,,POINT,20.400,20.400,NA,,
B9_5_PP_GP_novel_SB,2024-08-03 19:13:23.127,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_5_PP_GP_novel (1).mp4,719.536,30.0,No focal subject,Zone of Interest,,,STATE,20.470,405.470,385.000,,
B8_4_GG_GY_control_SB,2024-08-03 17:41:49.257,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_4_GG_GY_control.mp4,662.069,30.0,No focal subject,Trial start,,,POINT,20.503,20.503,NA,,
B5_5_RR_PP_novel_SB,2024-08-02 00:09:28.971,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_RR_PP_novel (1).mov,669.300,30.0,No focal subject,Zone of Interest,,,STATE,20.633,58.399,37.766,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,black,Zone of Interest,,,STATE,20.663,37.197,16.534,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,redblack,Zone of Interest,,,STATE,20.663,105.397,84.734,,
B6_6_GY_BG_control_SB,2024-08-02 14:07:36.985,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GY_BG_control.mp4,662.267,30.0,No focal subject,Test arena entry,,,POINT,20.667,20.667,NA,,
B9_3_PP_GP_control_SB,2024-08-03 19:05:02.367,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_3_PP_GP_control (1).mp4,744.464,30.0,No focal subject,Eating,,,POINT,20.797,20.797,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,red,Zone of Interest,,,STATE,20.840,42.760,21.920,,
B9_7_PP_GP_control_SB,2024-08-02 11:37:55.907,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_7_PP_GP_control.mp4,663.663,30.0,No focal subject,Eating,,,POINT,20.897,20.897,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,blue,Zone of Interest,,,STATE,20.963,40.897,19.934,,
B5_1_BY_PR_novel_SB,2024-08-01 18:18:09.137,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_1_BY_PR_novel (1).mp4,664.120,25.0,No focal subject,Trial start,,,POINT,21.000,21.000,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,black,Eating,,,POINT,21.130,21.130,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,redblack,Eating,,,POINT,21.263,21.263,NA,,
B7_7_BR_GR_novel_SB,2024-08-03 16:35:08.258,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_7_BR_GR_novel (1).mov,654.840,25.0,No focal subject,Test arena entry,,,POINT,21.280,21.280,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,blue,Eating,,,POINT,21.463,21.463,NA,,
B4_2_GP_BR_novel_SB,2024-08-01 17:16:47.962,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_GP_BR_novel (1).mov,732.033,30.0,No focal subject,Trial start,,,POINT,21.466,21.466,NA,,
B9_5_PP_GP_novel_SB,2024-08-03 19:13:23.127,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_5_PP_GP_novel (1).mp4,719.536,30.0,No focal subject,Eating,,,POINT,21.470,21.470,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,redblack,Zone of Interest,,,STATE,21.560,65.640,44.080,,
B5_5_PP_RY_novel_SB,2024-08-01 23:52:27.567,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_PP_RY_novel (1).mov,645.433,30.0,No focal subject,Eating,,,POINT,21.567,21.567,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,red,Eating,,,POINT,21.640,21.640,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,red,Zone of Interest,,,STATE,21.697,54.997,33.300,,
B7_1_GY_GP_control_SB,2024-08-02 12:41:20.930,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GY_GP_control (1).mp4,651.864,30.0,No focal subject,Trial start,,,POINT,21.730,21.730,NA,,
B8_4_GG_GY_control_SB,2024-08-03 17:41:49.257,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_4_GG_GY_control.mp4,662.069,30.0,No focal subject,Test arena entry,,,POINT,21.770,21.770,NA,,
