Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,black,Test arena entry,,,POINT,21.800,21.800,NA,,
B3_7_RY_GG_novel_SB,2024-08-01 16:11:10.363,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_7_RY_GG_novel.mov,675.333,30.0,No focal subject,Test arena entry,,,POINT,21.833,21.833,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,redblue,Zone of Interest,,,STATE,21.840,55.800,33.960,,
B5_7_PP_RY_control_SB,2024-08-02 09:58:49.755,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PP_RY_control (1).mp4,866.520,25.0,No focal subject,Trial start,,,POINT,22.000,22.000,NA,,
B5_7_PR_GG_control_SB,2024-08-02 10:31:30.941,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PR_GG_control (1).mp4,711.520,25.0,No focal subject,Test arena entry,,,POINT,22.040,22.040,NA,,
B5_5_RR_PP_novel_SB,2024-08-02 00:09:28.971,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_RR_PP_novel (1).mov,669.300,30.0,No focal subject,Eating,,,POINT,22.166,22.166,NA,,
B6_8_BY_PY_novel_SB,2024-08-02 14:13:11.538,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_8_BY_PY_novel (1).mov,653.833,30.0,No focal subject,Zone of Interest,,,STATE,22.167,25.333,3.166,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,red,Eating,,,POINT,22.230,22.230,NA,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,redblue,Zone of Interest,,,STATE,22.230,41.497,19.267,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,redblue,Eating,,,POINT,22.320,22.320,NA,,
B4_2_YY_BR_novel_SB,2024-08-01 17:24:58.900,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_YY_BR_novel (1).mov,675.233,30.0,No focal subject,Zone of Interest,,,STATE,22.467,144.667,122.200,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,redblack,Eating,,,POINT,22.480,22.480,NA,,
B9_7_GP_BB_control_SB,2024-08-02 12:26:34.087,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_7_GP_BB_control.mp4,648.837,30.0,No focal subject,Zone of Interest,,,STATE,22.503,74.770,52.267,,
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,blue,Test arena entry,,,POINT,22.520,22.520,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,black,Zone of Interest,,,STATE,22.520,36.280,13.760,,
B5_7_PP_RY_control_SB,2024-08-02 09:58:49.755,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PP_RY_control (1).mp4,866.520,25.0,No focal subject,Test arena entry,,,POINT,22.840,22.840,NA,,
B7_1_BP_GG_control_SB,2024-08-02 12:31:09.690,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_BP_GG_control (1).mp4,650.630,30.0,No focal subject,Zone of Interest,,,STATE,22.863,97.230,74.367,,
B6_1_B_control_SB,2024-08-02 11:21:45.698,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_1_B_control (1).mp4,657.864,30.0,redblue,Eating,,,POINT,22.930,22.930,NA,,
B5_3_BY_PR_control_SB,2024-08-01 23:40:54.735,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BY_PR_control.mov,654.200,25.0,No focal subject,Trial start,,,POINT,22.960,22.960,NA,,
B5_8_A_novel_SB,2024-08-02 10:40:06.426,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_8_A_novel (1).mp4,728.040,25.0,black,Eating,,,POINT,23.000,23.000,NA,,
B4_2_GP_BR_novel_SB,2024-08-01 17:16:47.962,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_GP_BR_novel (1).mov,732.033,30.0,No focal subject,Test arena entry,,,POINT,23.233,23.233,NA,,
B7_1_GY_GP_control_SB,2024-08-02 12:41:20.930,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GY_GP_control (1).mp4,651.864,30.0,No focal subject,Test arena entry,,,POINT,23.330,23.330,NA,,
B4_2_YY_BR_novel_SB,2024-08-01 17:24:58.900,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_YY_BR_novel (1).mov,675.233,30.0,No focal subject,Eating,,,POINT,23.333,23.333,NA,,
B7_1_BP_GG_control_SB,2024-08-02 12:31:09.690,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_BP_GG_control (1).mp4,650.630,30.0,No focal subject,Eating,,,POINT,23.497,23.497,NA,,
B9_7_GP_BB_control_SB,2024-08-02 12:26:34.087,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_7_GP_BB_control.mp4,648.837,30.0,No focal subject,Eating,,,POINT,23.770,23.770,NA,,
B2_6_RY_RR_control_SB,2024-08-01 13:30:20.837,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_6_RY_RR_control.mov,692.033,30.0,No focal subject,Trial start,,,POINT,23.933,23.933,NA,,
B5_3_BY_PR_control_SB,2024-08-01 23:40:54.735,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BY_PR_control.mov,654.200,25.0,No focal subject,Test arena entry,,,POINT,24.320,24.320,NA,,
B6_6_GY_BG_control_SB,2024-08-02 14:07:36.985,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GY_BG_control.mp4,662.267,30.0,No focal subject,Zone of Interest,,,STATE,24.367,113.133,88.766,,
B8_4_GG_GY_control_SB,2024-08-03 17:41:49.257,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_4_GG_GY_control.mp4,662.069,30.0,No focal subject,Zone of Interest,,,STATE,24.437,115.003,90.566,,
B2_6_RY_RR_control_SB,2024-08-01 13:30:20.837,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_6_RY_RR_control.mov,692.033,30.0,No focal subject,Test arena entry,,,POINT,24.966,24.966,NA,,
B2_8_PP_BB_novel_SB,2024-08-01 14:01:20.998,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_8_PP_BB_novel.mov,707.367,30.0,No focal subject,Trial start,,,POINT,25.166,25.166,NA,,
B8_4_GG_GY_control_SB,2024-08-03 17:41:49.257,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_4_GG_GY_control.mp4,662.069,30.0,No focal subject,Eating,,,POINT,25.203,25.203,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,No focal subject,Trial start,,,POINT,25.280,25.280,NA,,
B6_6_GY_BG_control_SB,2024-08-02 14:07:36.985,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_6_GY_BG_control.mp4,662.267,30.0,No focal subject,Eating,,,POINT,25.300,25.300,NA,,
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,blue,Zone of Interest,,,STATE,25.560,60.000,34.440,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,No focal subject,Trial start,,,POINT,25.600,25.600,NA,,
B2_8_PP_BB_novel_SB,2024-08-01 14:01:20.998,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_8_PP_BB_novel.mov,707.367,30.0,No focal subject,Test arena entry,,,POINT,25.633,25.633,NA,,
B8_6_PY_BR_novel_SB,2024-08-03 17:56:08.353,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_6_PY_BR_novel.mp4,647.534,30.0,No focal subject,Zone of Interest,,,STATE,25.933,129.267,103.334,,
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,black,Zone of Interest,,,STATE,26.040,94.320,68.280,,
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,blue,Eating,,,POINT,26.080,26.080,NA,,
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,redblue,Test arena entry,,,POINT,26.080,26.080,NA,,
B3_1_GR_GP_control_SB,2024-08-01 14:34:26.532,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_1_GR_GP_control.mov,697.333,30.0,No focal subject,Trial start,,,POINT,26.266,26.266,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,black,Test arena entry,,,POINT,26.800,26.800,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,red,Test arena entry,,,POINT,26.867,26.867,NA,,
B5_7_PR_GG_control_SB,2024-08-02 10:31:30.941,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PR_GG_control (1).mp4,711.520,25.0,No focal subject,Zone of Interest,,,STATE,26.880,113.120,86.240,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,blue,Test arena entry,,,POINT,26.967,26.967,NA,,
B4_1_B_novel_SB,2024-08-01 16:45:32.788,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_B_novel.mp4,720.760,25.0,black,Eating,,,POINT,27.080,27.080,NA,,
B5_3_BY_PR_control_SB,2024-08-01 23:40:54.735,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BY_PR_control.mov,654.200,25.0,No focal subject,Zone of Interest,,,STATE,27.280,85.440,58.160,,
B4_2_GP_BR_novel_SB,2024-08-01 17:16:47.962,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_GP_BR_novel (1).mov,732.033,30.0,No focal subject,Zone of Interest,,,STATE,27.299,84.633,57.334,,
B7_1_GY_GP_control_SB,2024-08-02 12:41:20.930,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GY_GP_control (1).mp4,651.864,30.0,No focal subject,Zone of Interest,,,STATE,27.597,132.063,104.466,,
B5_5_RR_BY_novel_SB,2024-08-02 00:05:25.985,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_5_RR_BY_novel (1).mov,643.600,30.0,No focal subject,Eating,,,POINT,27.699,27.699,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,redblue,Test arena entry,,,POINT,27.800,27.800,NA,,
B5_3_BY_PR_control_SB,2024-08-01 23:40:54.735,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BY_PR_control.mov,654.200,25.0,No focal subject,Eating,,,POINT,28.160,28.160,NA,,
B5_7_PR_GG_control_SB,2024-08-02 10:31:30.941,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PR_GG_control (1).mp4,711.520,25.0,No focal subject,Eating,,,POINT,28.160,28.160,NA,,
B4_2_GP_BR_novel_SB,2024-08-01 17:16:47.962,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_2_GP_BR_novel (1).mov,732.033,30.0,No focal subject,Eating,,,POINT,28.199,28.199,NA,,
B5_7_PP_RY_control_SB,2024-08-02 09:58:49.755,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PP_RY_control (1).mp4,866.520,25.0,No focal subject,Zone of Interest,,,STATE,28.360,39.200,10.840,,
B7_1_GY_GP_control_SB,2024-08-02 12:41:20.930,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GY_GP_control (1).mp4,651.864,30.0,No focal subject,Eating,,,POINT,28.497,28.497,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,red,Zone of Interest,,,STATE,28.600,34.067,5.467,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,blue,Zone of Interest,,,STATE,28.600,55.333,26.733,,
B2_8_PP_BB_novel_SB,2024-08-01 14:01:20.998,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_8_PP_BB_novel.mov,707.367,30.0,No focal subject,Zone of Interest,,,STATE,28.633,63.066,34.433,,
B5_1_PP_RY_novel_SB,2024-08-01 18:24:45.920,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_1_PP_RY_novel (1).mp4,656.480,25.0,No focal subject,Trial start,,,POINT,28.880,28.880,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,blue,Eating,,,POINT,29.067,29.067,NA,,
B2_8_PP_BB_novel_SB,2024-08-01 14:01:20.998,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_8_PP_BB_novel.mov,707.367,30.0,No focal subject,Eating,,,POINT,29.466,29.466,NA,,
B5_7_PP_RY_control_SB,2024-08-02 09:58:49.755,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_7_PP_RY_control (1).mp4,866.520,25.0,No focal subject,Eating,,,POINT,29.480,29.480,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,red,Eating,,,POINT,29.567,29.567,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,black,Zone of Interest,,,STATE,29.733,46.033,16.300,,
B7_1_GG_BR_control_SB,2024-08-02 12:37:40.637,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GG_BR_control (1).mp4,660.636,30.0,No focal subject,Trial start,,,POINT,29.970,29.970,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,redblue,Zone of Interest,,,STATE,30.100,98.367,68.267,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,black,Eating,,,POINT,30.233,30.233,NA,,
B5_3_BG_BP_control_SB,2024-08-01 18:09:56.189,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BG_BP_control (1).mov,716.320,25.0,No focal subject,Trial start,,,POINT,30.360,30.360,NA,,
B4_5_A_novel,2024-08-01 17:30:36.732,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_5_A_novel (1).mov,646.900,30.0,redblue,Eating,,,POINT,30.633,30.633,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,redblue,Test arena entry,,,POINT,30.920,30.920,NA,,
B6_8_BY_PY_novel_SB,2024-08-02 14:13:11.538,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_8_BY_PY_novel (1).mov,653.833,30.0,No focal subject,Zone of Interest,,,STATE,31.033,86.233,55.200,,
B2_6_RY_RR_control_SB,2024-08-01 13:30:20.837,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_6_RY_RR_control.mov,692.033,30.0,No focal subject,Zone of Interest,,,STATE,31.300,108.466,77.166,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,red,Test arena entry,,,POINT,31.480,31.480,NA,,
B3_1_GR_GP_control_SB,2024-08-01 14:34:26.532,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_1_GR_GP_control.mov,697.333,30.0,No focal subject,Test arena entry,,,POINT,31.499,31.499,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,black,Test arena entry,,,POINT,31.560,31.560,NA,,
B5_3_BG_BP_control_SB,2024-08-01 18:09:56.189,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BG_BP_control (1).mov,716.320,25.0,No focal subject,Test arena entry,,,POINT,31.600,31.600,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,blue,Test arena entry,,,POINT,31.720,31.720,NA,,
B7_1_GG_BR_control_SB,2024-08-02 12:37:40.637,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GG_BR_control (1).mp4,660.636,30.0,No focal subject,Test arena entry,,,POINT,31.737,31.737,NA,,
B5_1_PP_RY_novel_SB,2024-08-01 18:24:45.920,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_1_PP_RY_novel (1).mp4,656.480,25.0,No focal subject,Test arena entry,,,POINT,31.960,31.960,NA,,
B9_3_GP_BB_control_SB,2024-08-03 18:23:22.448,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_3_GP_BB_control.mp4,685.133,30.0,No focal subject,Trial start,,,POINT,32.133,32.133,NA,,
B4_6_BB_BP_novel_SB,2024-08-01 17:46:13.208,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_6_BB_BP_novel (1).mp4,655.040,25.0,No focal subject,Trial start,,,POINT,32.640,32.640,NA,,
B2_6_RY_RR_control_SB,2024-08-01 13:30:20.837,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_6_RY_RR_control.mov,692.033,30.0,No focal subject,Eating,,,POINT,32.900,32.900,NA,,
B3_1_GR_BY_control_SB,2024-08-01 14:28:45.569,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_1_GR_BY_control.mp4,689.033,30.0,No focal subject,Trial start,,,POINT,33.300,33.300,NA,,
B4_6_BB_BP_novel_SB,2024-08-01 17:46:13.208,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_6_BB_BP_novel (1).mp4,655.040,25.0,No focal subject,Test arena entry,,,POINT,33.600,33.600,NA,,
B5_1_BY_PR_novel_SB,2024-08-01 18:18:09.137,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_1_BY_PR_novel (1).mp4,664.120,25.0,No focal subject,Test arena entry,,,POINT,33.840,33.840,NA,,
B7_1_GG_BR_control_SB,2024-08-02 12:37:40.637,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GG_BR_control (1).mp4,660.636,30.0,No focal subject,Zone of Interest,,,STATE,34.037,86.970,52.933,,
B9_3_GP_BB_control_SB,2024-08-03 18:23:22.448,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B9_3_GP_BB_control.mp4,685.133,30.0,No focal subject,Test arena entry,,,POINT,34.133,34.133,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,blue,Zone of Interest,,,STATE,34.360,81.840,47.480,,
B6_8_BY_PY_novel_SB,2024-08-02 14:13:11.538,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B6_8_BY_PY_novel (1).mov,653.833,30.0,No focal subject,Eating,,,POINT,34.433,34.433,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,redblue,Zone of Interest,,,STATE,34.480,87.480,53.000,,
B7_1_GG_BR_control_SB,2024-08-02 12:37:40.637,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B7_1_GG_BR_control (1).mp4,660.636,30.0,No focal subject,Eating,,,POINT,34.503,34.503,NA,,
B3_1_GR_BY_control_SB,2024-08-01 14:28:45.569,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B3_1_GR_BY_control.mp4,689.033,30.0,No focal subject,Test arena entry,,,POINT,34.733,34.733,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,blue,Eating,,,POINT,34.800,34.800,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,black,Zone of Interest,,,STATE,34.960,123.400,88.440,,
B5_3_BG_BP_control_SB,2024-08-01 18:09:56.189,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BG_BP_control (1).mov,716.320,25.0,No focal subject,Zone of Interest,,,STATE,35.040,106.960,71.920,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,black,Eating,,,POINT,35.320,35.320,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,redblue,Eating,,,POINT,35.360,35.360,NA,,
B5_3_BG_BP_control_SB,2024-08-01 18:09:56.189,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B5_3_BG_BP_control (1).mov,716.320,25.0,No focal subject,Eating,,,POINT,35.640,35.640,NA,,
B8_6_PY_BR_novel_SB,2024-08-03 17:56:08.353,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B8_6_PY_BR_novel.mp4,647.534,30.0,No focal subject,Eating,,,POINT,35.700,35.700,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,red,Zone of Interest,,,STATE,35.840,70.960,35.120,,
B2_8_YY_PP_novel_SB,2024-08-01 14:24:05.953,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B2_8_YY_PP_novel.mov,683.400,30.0,No focal subject,Trial start,,,POINT,36.033,36.033,NA,,
B4_1_A_novel_SB,2024-08-01 16:35:36.655,,D:/Simon/OneDrive - UGent/UGent-PC/Simon/Downloads/B4_1_A_novel.mp4,747.440,25.0,red,Eating,,,POINT,36.320,36.320,NA,,
